,LATITUDE,LONGITUDE,geometry
10506,25,-80.43391705229999,POINT (25 -80.43391705229999)
10507,25,-80.4330108572,POINT (25 -80.4330108572)
10508,25,-80.4161723179,POINT (25 -80.41617231790001)
10509,25,-80.4197636099,POINT (25 -80.4197636099)
10510,25,-80.4186983086,POINT (25 -80.4186983086)
10511,25,-80.435315543,POINT (25 -80.435315543)
10512,25,-80.429181882,POINT (25 -80.42918188199999)
10513,25,-80.4283390957,POINT (25 -80.4283390957)
10514,25,-80.426915612,POINT (25 -80.426915612)
10515,25,-80.4186271753,POINT (25 -80.4186271753)
10516,25,-80.4246812387,POINT (25 -80.4246812387)
10517,25,-80.4185569418,POINT (25 -80.41855694180001)
10518,25,-80.4194825039,POINT (25 -80.4194825039)
10519,25,-80.44580420930001,POINT (25 -80.44580420930001)
10520,25,-80.44348379680001,POINT (25 -80.44348379680001)
10521,25,-80.44211848409999,POINT (25 -80.44211848409999)
10522,25,-80.4348203983,POINT (25 -80.4348203983)
10523,25,-80.4177754518,POINT (25 -80.4177754518)
10524,25,-80.4169282564,POINT (25 -80.4169282564)
10525,25,-80.4247032733,POINT (25 -80.4247032733)
10526,25,-80.4161884937,POINT (25 -80.41618849370001)
10527,25,-80.4173782022,POINT (25 -80.4173782022)
10528,25,-80.41852408220001,POINT (25 -80.41852408220001)
10529,25,-80.4223366697,POINT (25 -80.4223366697)
10530,25,-80.4244820322,POINT (25 -80.4244820322)
10531,25,-80.4230907063,POINT (25 -80.4230907063)
10532,25,-80.4150186886,POINT (25 -80.4150186886)
10533,25,-80.4188418828,POINT (25 -80.4188418828)
10534,25,-80.41734843319999,POINT (25 -80.41734843319999)
10535,25,-80.4149431167,POINT (25 -80.4149431167)
10536,25,-80.426466015,POINT (25 -80.426466015)
10537,25,-80.42128030239999,POINT (25 -80.42128030239999)
10538,25,-80.4163135652,POINT (25 -80.4163135652)
10539,25,-80.4158748998,POINT (25 -80.4158748998)
10540,25,-80.41642242340001,POINT (25 -80.41642242340001)
10541,25,-80.41602055850001,POINT (25 -80.41602055850001)
10542,25,-80.4160029958,POINT (25 -80.4160029958)
10543,25,-80.4224592672,POINT (25 -80.4224592672)
10544,25,-80.4271807903,POINT (25 -80.4271807903)
10545,25,-80.4276364164,POINT (25 -80.42763641640001)
10546,25,-80.4223246806,POINT (25 -80.4223246806)
10547,25,-80.4172288247,POINT (25 -80.4172288247)
10548,25,-80.4165933561,POINT (25 -80.41659335609999)
10549,25,-80.4127782353,POINT (25 -80.4127782353)
10550,25,-80.4251320064,POINT (25 -80.42513200640001)
10551,25,-80.4127620136,POINT (25 -80.4127620136)
10552,25,-80.4168438739,POINT (25 -80.41684387390001)
10553,25,-80.4146479173,POINT (25 -80.4146479173)
10554,25,-80.4144959099,POINT (25 -80.4144959099)
10555,25,-80.42676036489999,POINT (25 -80.42676036489999)
10556,25,-80.41696992909999,POINT (25 -80.41696992909999)
10557,25,-80.4200883298,POINT (25 -80.4200883298)
10558,25,-80.4277046067,POINT (25 -80.4277046067)
10559,25,-80.41577966979999,POINT (25 -80.41577966979999)
10560,25,-80.4192810683,POINT (25 -80.41928106829999)
10561,25,-80.4192810683,POINT (25 -80.41928106829999)
10562,25,-80.413554882,POINT (25 -80.413554882)
10563,25,-80.4166627903,POINT (25 -80.41666279029999)
10564,25,-80.4127713345,POINT (25 -80.41277133449999)
10565,25,-80.4135343857,POINT (25 -80.4135343857)
10566,25,-80.4194399715,POINT (25 -80.4194399715)
10567,25,-80.4212010223,POINT (25 -80.4212010223)
10568,25,-80.4127728612,POINT (25 -80.4127728612)
10569,25,-80.42701907,POINT (25 -80.42701907)
10570,25,-80.4162777833,POINT (25 -80.4162777833)
10571,25,-80.4161693437,POINT (25 -80.41616934370001)
10572,25,-80.4151481821,POINT (25 -80.4151481821)
10573,25,-80.4277321289,POINT (25 -80.4277321289)
10574,25,-80.421120227,POINT (25 -80.421120227)
10575,25,-80.4207741875,POINT (25 -80.4207741875)
10576,25,-80.4134103167,POINT (25 -80.41341031669999)
10577,25,-80.4256261859,POINT (25 -80.4256261859)
10578,25,-80.4248707803,POINT (25 -80.4248707803)
10579,25,-80.4268489015,POINT (25 -80.42684890149999)
10580,25,-80.4235126197,POINT (25 -80.42351261970001)
10581,25,-80.4268969628,POINT (25 -80.4268969628)
10582,25,-80.42781538060001,POINT (25 -80.42781538060001)
10583,25,-80.4232979409,POINT (25 -80.4232979409)
10584,25,-80.4718528141,POINT (25 -80.4718528141)
10585,25,-80.4713111488,POINT (25 -80.4713111488)
10586,25,-80.4538444446,POINT (25 -80.45384444459999)
10587,25,-80.456356594,POINT (25 -80.456356594)
10588,25,-80.47228246520001,POINT (25 -80.47228246520001)
10589,25,-80.46370494439999,POINT (25 -80.46370494439999)
10590,25,-80.458661837,POINT (25 -80.45866183699999)
10591,25,-80.4729603781,POINT (25 -80.4729603781)
10592,25,-80.4729603781,POINT (25 -80.4729603781)
10593,25,-80.45577235350001,POINT (25 -80.45577235350001)
10594,25,-80.46679362,POINT (25 -80.46679362)
10595,25,-80.4610741265,POINT (25 -80.46107412649999)
10596,25,-80.4417544808,POINT (25 -80.4417544808)
10597,25,-80.4535464408,POINT (25 -80.4535464408)
10598,25,-80.4580720893,POINT (25 -80.4580720893)
10599,25,-80.463984952,POINT (25 -80.463984952)
10600,25,-80.4616914521,POINT (25 -80.4616914521)
10601,25,-80.4403530112,POINT (25 -80.4403530112)
10602,25,-80.47003692,POINT (25 -80.47003692)
10603,25,-80.4700391592,POINT (25 -80.4700391592)
10604,25,-80.4438188909,POINT (25 -80.4438188909)
10605,25,-80.4670306789,POINT (25 -80.4670306789)
10606,25,-80.4425498881,POINT (25 -80.4425498881)
10607,25,-80.4404627113,POINT (25 -80.4404627113)
10608,25,-80.4700415936,POINT (25 -80.4700415936)
10609,25,-80.4570848925,POINT (25 -80.45708489250001)
10610,25,-80.4712061738,POINT (25 -80.4712061738)
10611,25,-80.4700476472,POINT (25 -80.4700476472)
10612,25,-80.4566566198,POINT (25 -80.4566566198)
10613,25,-80.4551904983,POINT (25 -80.4551904983)
10614,25,-80.4434255787,POINT (25 -80.4434255787)
10615,25,-80.45912238689999,POINT (25 -80.45912238689999)
10616,25,-80.49768069,POINT (25 -80.49768069)
10617,25,-80.50062048859999,POINT (25 -80.50062048859999)
10618,25,-80.499851631,POINT (25 -80.499851631)
10619,25,-80.4992069866,POINT (25 -80.4992069866)
10620,25,-80.4963726042,POINT (25 -80.4963726042)
10621,25,-80.4974568446,POINT (25 -80.49745684459999)
10622,25,-80.4957005355,POINT (25 -80.49570053550001)
10623,25,-80.5000187251,POINT (25 -80.50001872510001)
10624,25,-80.4989549394,POINT (25 -80.49895493939999)
10625,25,-80.49571246970001,POINT (25 -80.49571246970001)
10626,25,-80.4976600387,POINT (25 -80.4976600387)
10627,25,-80.4976600387,POINT (25 -80.4976600387)
10628,25,-80.4968020291,POINT (25 -80.4968020291)
10629,25,-80.5013530273,POINT (25 -80.5013530273)
10630,25,-80.5004470222,POINT (25 -80.50044702220001)
10631,25,-80.49999040670001,POINT (25 -80.49999040670001)
10632,25,-80.4978152542,POINT (25 -80.49781525420001)
10633,25,-80.4972629649,POINT (25 -80.4972629649)
10634,25,-80.49635369229999,POINT (25 -80.49635369229999)
10635,25,-80.4959899623,POINT (25 -80.4959899623)
10636,25,-80.5019387993,POINT (25 -80.50193879930001)
10637,25,-80.499281006,POINT (25 -80.499281006)
10638,25,-80.4985543963,POINT (25 -80.49855439629999)
10639,25,-80.49690153680001,POINT (25 -80.49690153680001)
10640,25,-80.4953970757,POINT (25 -80.4953970757)
10641,25,-80.5004635295,POINT (25 -80.5004635295)
10642,25,-80.4987432929,POINT (25 -80.4987432929)
10643,25,-80.4985614249,POINT (25 -80.4985614249)
10644,25,-80.49727243640001,POINT (25 -80.49727243640001)
10645,25,-80.4970905727,POINT (25 -80.4970905727)
10646,25,-80.4967268622,POINT (25 -80.49672686220001)
10647,25,-80.4965450163,POINT (25 -80.4965450163)
10648,25,-80.4961813089,POINT (25 -80.49618130890001)
10649,25,-80.5008488703,POINT (25 -80.5008488703)
10650,25,-80.4981999867,POINT (25 -80.4981999867)
10651,25,-80.4972747075,POINT (25 -80.4972747075)
10652,25,-80.4969109865,POINT (25 -80.4969109865)
10653,25,-80.49636547520001,POINT (25 -80.49636547520001)
10654,25,-80.4961836375,POINT (25 -80.4961836375)
10655,25,-80.49600178520001,POINT (25 -80.49600178520001)
10656,25,-80.49581081689999,POINT (25 -80.49581081689999)
10657,25,-80.4978323496,POINT (25 -80.4978323496)
10658,25,-80.4971001408,POINT (25 -80.4971001408)
10659,25,-80.4963727224,POINT (25 -80.4963727224)
10660,25,-80.496190815,POINT (25 -80.49619081500001)
10661,25,-80.496009618,POINT (25 -80.496009618)
10662,25,-80.4941031917,POINT (25 -80.49410319170001)
10663,25,-80.4954659478,POINT (25 -80.4954659478)
10664,25,-80.4854376116,POINT (25 -80.48543761160001)
10665,25,-80.484876285,POINT (25 -80.484876285)
10666,25,-80.5054628173,POINT (25 -80.5054628173)
10667,25,-80.4791362125,POINT (25 -80.47913621249999)
10668,25,-80.484154931,POINT (25 -80.48415493100001)
10669,25,-80.4844960754,POINT (25 -80.4844960754)
10670,25,-80.4907577298,POINT (25 -80.49075772979999)
10671,25,-80.4872204033,POINT (25 -80.4872204033)
10672,25,-80.4926814488,POINT (25 -80.4926814488)
10673,25,-80.4916950856,POINT (25 -80.4916950856)
10674,25,-80.4823380535,POINT (25 -80.4823380535)
10675,25,-80.49132279060001,POINT (25 -80.49132279060001)
10676,25,-80.48698691979999,POINT (25 -80.48698691979999)
10677,25,-80.4865940444,POINT (25 -80.48659404439999)
10678,25,-80.4878220546,POINT (25 -80.4878220546)
10679,25,-80.478926254,POINT (25 -80.478926254)
10680,25,-80.4878633032,POINT (25 -80.4878633032)
10681,25,-80.4878681111,POINT (25 -80.4878681111)
10682,25,-80.4873372439,POINT (25 -80.4873372439)
10683,25,-80.483830631,POINT (25 -80.483830631)
10684,25,-80.4868981083,POINT (25 -80.4868981083)
10685,25,-80.4869107706,POINT (25 -80.48691077060001)
10686,25,-80.4982797231,POINT (25 -80.4982797231)
10687,25,-80.4914835024,POINT (25 -80.4914835024)
10688,25,-80.4887944668,POINT (25 -80.4887944668)
10689,25,-80.4879836745,POINT (25 -80.4879836745)
10690,25,-80.4900367208,POINT (25 -80.49003672080001)
10691,25,-80.488650667,POINT (25 -80.488650667)
10692,25,-80.4998058531,POINT (25 -80.4998058531)
10693,25,-80.4904379292,POINT (25 -80.4904379292)
10694,25,-80.49284929310001,POINT (25 -80.49284929310001)
10695,25,-80.4899358147,POINT (25 -80.4899358147)
10696,25,-80.4885722065,POINT (25 -80.4885722065)
10697,25,-80.49980913350001,POINT (25 -80.49980913350001)
10698,25,-80.49063597930001,POINT (25 -80.49063597930001)
10699,25,-80.4880213556,POINT (25 -80.4880213556)
10700,25,-80.4895484564,POINT (25 -80.4895484564)
10701,25,-80.4884766966,POINT (25 -80.4884766966)
10702,25,-80.4897927481,POINT (25 -80.4897927481)
10703,25,-80.4887809449,POINT (25 -80.4887809449)
10704,25,-80.4905190545,POINT (25 -80.4905190545)
10705,25,-80.4897781066,POINT (25 -80.4897781066)
10706,25,-80.450511257,POINT (25 -80.450511257)
10707,25,-80.4488744013,POINT (25 -80.4488744013)
10708,25,-80.4841109174,POINT (25 -80.4841109174)
10709,25,-80.48032682520001,POINT (25 -80.48032682520001)
10710,25,-80.4851492294,POINT (25 -80.48514922939999)
10711,25,-80.4850110766,POINT (25 -80.4850110766)
10712,25,-80.48258843560001,POINT (25 -80.48258843560001)
10713,25,-80.4476282158,POINT (25 -80.44762821579999)
10714,25,-80.45079684310001,POINT (25 -80.45079684310001)
10715,25,-80.4516478183,POINT (25 -80.4516478183)
10716,25,-80.45117909,POINT (25 -80.45117909)
10717,25,-80.489068392,POINT (25 -80.48906839199999)
10718,25,-80.4510044706,POINT (25 -80.4510044706)
10719,25,-80.449507922,POINT (25 -80.449507922)
10720,25,-80.4509726926,POINT (25 -80.4509726926)
10721,25,-80.4855366916,POINT (25 -80.4855366916)
10722,25,-80.4821120306,POINT (25 -80.48211203060001)
10723,25,-80.4815137067,POINT (25 -80.4815137067)
10724,25,-80.4799443887,POINT (25 -80.47994438870001)
10725,25,-80.45018380409999,POINT (25 -80.45018380409999)
10726,25,-80.4797444963,POINT (25 -80.4797444963)
10727,25,-80.4477754249,POINT (25 -80.4477754249)
10728,25,-80.4491114348,POINT (25 -80.4491114348)
10729,25,-80.4493444797,POINT (25 -80.4493444797)
10730,25,-80.4810178703,POINT (25 -80.48101787029999)
10731,25,-80.44788114720001,POINT (25 -80.44788114720001)
10732,25,-80.4901126166,POINT (25 -80.4901126166)
10733,25,-80.4481668178,POINT (25 -80.4481668178)
10734,25,-80.4891516297,POINT (25 -80.4891516297)
10735,25,-80.4474535553,POINT (25 -80.4474535553)
10736,25,-80.4470228847,POINT (25 -80.4470228847)
10737,25,-80.44742487010001,POINT (25 -80.44742487010001)
10738,25,-80.4910796532,POINT (25 -80.4910796532)
10739,25,-80.4545582817,POINT (25 -80.4545582817)
10740,25,-80.44664055060001,POINT (25 -80.44664055060001)
10741,25,-80.4511517862,POINT (25 -80.4511517862)
10742,25,-80.4554478705,POINT (25 -80.4554478705)
10743,25,-80.45355480890001,POINT (25 -80.45355480890001)
10744,25,-80.4548562125,POINT (25 -80.4548562125)
10745,25,-80.452194761,POINT (25 -80.452194761)
10746,25,-80.44667028,POINT (25 -80.44667028000001)
10747,25,-80.4525575324,POINT (25 -80.45255753239999)
10748,25,-80.4489233373,POINT (25 -80.4489233373)
10749,25,-80.4482649814,POINT (25 -80.4482649814)
10750,25,-80.4452635019,POINT (25 -80.4452635019)
10751,25,-80.4478308546,POINT (25 -80.4478308546)
10752,25,-80.4915612627,POINT (25 -80.4915612627)
10753,25,-80.4484342814,POINT (25 -80.4484342814)
10754,25,-80.4521443527,POINT (25 -80.4521443527)
10755,25,-80.4919715501,POINT (25 -80.4919715501)
10756,25,-80.4516395103,POINT (25 -80.4516395103)
10757,25,-80.4489168772,POINT (25 -80.44891687720001)
10758,25,-80.4499690091,POINT (25 -80.4499690091)
10759,25,-80.4461841386,POINT (25 -80.4461841386)
10760,25,-80.4521955868,POINT (25 -80.4521955868)
10761,25,-80.4880390603,POINT (25 -80.4880390603)
10762,25,-80.4516425851,POINT (25 -80.4516425851)
10763,25,-80.45271367939999,POINT (25 -80.45271367939999)
10764,25,-80.4489578453,POINT (25 -80.4489578453)
10765,25,-80.4485853187,POINT (25 -80.4485853187)
10766,25,-80.45047973140001,POINT (25 -80.45047973140001)
10767,25,-80.4522540401,POINT (25 -80.4522540401)
10768,25,-80.44577715300001,POINT (25 -80.44577715300001)
10769,25,-80.4482266581,POINT (25 -80.4482266581)
10770,25,-80.4445261287,POINT (25 -80.44452612870001)
10771,25,-80.45164003640001,POINT (25 -80.45164003640001)
10772,25,-80.4448472172,POINT (25 -80.44484721720001)
10773,25,-80.4487439458,POINT (25 -80.4487439458)
10774,25,-80.4482970208,POINT (25 -80.4482970208)
10775,25,-80.4448550772,POINT (25 -80.4448550772)
10776,25,-80.4460691441,POINT (25 -80.44606914409999)
10777,25,-80.448180374,POINT (25 -80.448180374)
10778,25,-80.45605967649999,POINT (25 -80.45605967649999)
10779,25,-80.4448693752,POINT (25 -80.4448693752)
10780,25,-80.45164658770001,POINT (25 -80.45164658770001)
10781,25,-80.4445637133,POINT (25 -80.4445637133)
10782,25,-80.4507591661,POINT (25 -80.4507591661)
10783,25,-80.44489310270001,POINT (25 -80.44489310270001)
10784,25,-80.4478248031,POINT (25 -80.4478248031)
10785,25,-80.4471221912,POINT (25 -80.44712219119999)
10786,25,-80.4488658647,POINT (25 -80.4488658647)
10787,25,-80.4442682093,POINT (25 -80.44426820930001)
10788,25,-80.44626047109999,POINT (25 -80.44626047109999)
10789,25,-80.4443206431,POINT (25 -80.4443206431)
10790,25,-80.4505036498,POINT (25 -80.4505036498)
10791,25,-80.4491807153,POINT (25 -80.4491807153)
10792,25,-80.4444410369,POINT (25 -80.4444410369)
10793,25,-80.4486796247,POINT (25 -80.44867962470001)
10794,25,-80.45104333340001,POINT (25 -80.45104333340001)
10795,25,-80.4473067563,POINT (25 -80.44730675629999)
10796,25,-80.45778972020001,POINT (25 -80.45778972020001)
10797,25,-80.4485428688,POINT (25 -80.4485428688)
10798,25,-80.44558989789999,POINT (25 -80.44558989789999)
10799,25,-80.4454938265,POINT (25 -80.4454938265)
10800,25,-80.4521826403,POINT (25 -80.45218264029999)
10801,25,-80.4488304129,POINT (25 -80.44883041289999)
10802,25,-80.4502210814,POINT (25 -80.4502210814)
10803,25,-80.4516596336,POINT (25 -80.4516596336)
10804,25,-80.4450775021,POINT (25 -80.44507750210001)
10805,25,-80.4509061961,POINT (25 -80.45090619609999)
10806,25,-80.4487830849,POINT (25 -80.4487830849)
10807,25,-80.4468078274,POINT (25 -80.44680782739999)
10808,25,-80.4482962328,POINT (25 -80.4482962328)
10809,25,-80.45445492260001,POINT (25 -80.45445492260001)
10810,25,-80.4496687724,POINT (25 -80.4496687724)
10811,25,-80.4510119662,POINT (25 -80.4510119662)
10812,25,-80.449117174,POINT (25 -80.44911717399999)
10813,25,-80.44900054909999,POINT (25 -80.44900054909999)
10814,25,-80.44887604979999,POINT (25 -80.44887604979999)
10815,25,-80.4538141946,POINT (25 -80.4538141946)
10816,25,-80.4485073871,POINT (25 -80.44850738709999)
10817,25,-80.4479399735,POINT (25 -80.4479399735)
10818,25,-80.4596079496,POINT (25 -80.4596079496)
10819,25,-80.45544256779999,POINT (25 -80.45544256779999)
10820,25,-80.4485645067,POINT (25 -80.4485645067)
10821,25,-80.4511712625,POINT (25 -80.4511712625)
10822,25,-80.445701894,POINT (25 -80.445701894)
10823,25,-80.4549279897,POINT (25 -80.4549279897)
10824,25,-80.4468017846,POINT (25 -80.4468017846)
10825,25,-80.45529609409999,POINT (25 -80.45529609409999)
10826,25,-80.45801372,POINT (25 -80.45801372)
10827,25,-80.4470965767,POINT (25 -80.44709657670001)
10828,25,-80.4522255859,POINT (25 -80.4522255859)
10829,25,-80.4482142755,POINT (25 -80.44821427550001)
10830,25,-80.4465879048,POINT (25 -80.4465879048)
10831,25,-80.4549707988,POINT (25 -80.45497079880001)
10832,25,-80.4479654397,POINT (25 -80.4479654397)
10833,25,-80.4482213512,POINT (25 -80.4482213512)
10834,25,-80.4461590226,POINT (25 -80.4461590226)
10835,25,-80.4532148408,POINT (25 -80.4532148408)
10836,25,-80.4604938719,POINT (25 -80.4604938719)
10837,25,-80.4485830688,POINT (25 -80.4485830688)
10838,25,-80.4463230266,POINT (25 -80.4463230266)
10839,25,-80.4573043186,POINT (25 -80.45730431859999)
10840,25,-80.4470663616,POINT (25 -80.44706636159999)
10841,25,-80.4530387945,POINT (25 -80.4530387945)
10842,25,-80.4585412043,POINT (25 -80.4585412043)
10843,25,-80.4575530712,POINT (25 -80.4575530712)
10844,25,-80.4557041052,POINT (25 -80.4557041052)
10845,25,-80.454829365,POINT (25 -80.45482936499999)
10846,25,-80.4598607799,POINT (25 -80.4598607799)
10847,25,-80.4569253208,POINT (25 -80.4569253208)
10848,25,-80.4595789291,POINT (25 -80.4595789291)
10849,25,-80.45387728899999,POINT (25 -80.45387728899999)
10850,25,-80.5138516544,POINT (25 -80.5138516544)
10851,25,-80.52390640189999,POINT (25 -80.52390640189999)
10852,25,-80.5079584955,POINT (25 -80.50795849550001)
10853,25,-80.5182001452,POINT (25 -80.5182001452)
10854,25,-80.5243455607,POINT (25 -80.5243455607)
10855,25,-80.5222687479,POINT (25 -80.5222687479)
10856,25,-80.5166538724,POINT (25 -80.5166538724)
10857,25,-80.5141130235,POINT (25 -80.5141130235)
10858,25,-80.5079838341,POINT (25 -80.5079838341)
10859,25,-80.5084054118,POINT (25 -80.5084054118)
10860,25,-80.5253693024,POINT (25 -80.52536930239999)
10861,25,-80.52331386510001,POINT (25 -80.52331386510001)
10862,25,-80.516873515,POINT (25 -80.516873515)
10863,25,-80.5223624334,POINT (25 -80.5223624334)
10864,25,-80.52686025109999,POINT (25 -80.52686025109999)
10865,25,-80.5205049173,POINT (25 -80.5205049173)
10866,25,-80.51334113840001,POINT (25 -80.51334113840001)
10867,25,-80.5294465874,POINT (25 -80.5294465874)
10868,25,-80.5122861086,POINT (25 -80.51228610859999)
10869,25,-80.5354102537,POINT (25 -80.53541025369999)
10870,25,-80.51330538149999,POINT (25 -80.51330538149999)
10871,25,-80.5313645199,POINT (25 -80.5313645199)
10872,25,-80.5273672653,POINT (25 -80.5273672653)
10873,25,-80.5291723808,POINT (25 -80.52917238080001)
10874,25,-80.5421581492,POINT (25 -80.54215814920001)
10875,25,-80.5421721039,POINT (25 -80.5421721039)
10876,25,-80.5274148532,POINT (25 -80.5274148532)
10877,25,-80.5319690152,POINT (25 -80.5319690152)
10878,25,-80.5342547126,POINT (25 -80.5342547126)
10879,25,-80.5075778921,POINT (25 -80.5075778921)
10880,25,-80.5081984969,POINT (25 -80.50819849689999)
10881,25,-80.5253356652,POINT (25 -80.5253356652)
10882,25,-80.5254119383,POINT (25 -80.5254119383)
10883,25,-80.5309882325,POINT (25 -80.53098823249999)
10884,25,-80.3020597904,POINT (25 -80.30205979039999)
10885,25,-80.3030585133,POINT (25 -80.3030585133)
10886,25,-80.3043607166,POINT (25 -80.3043607166)
10887,25,-80.3039476336,POINT (25 -80.3039476336)
10888,25,-80.3051931894,POINT (25 -80.3051931894)
10889,25,-80.3054336753,POINT (25 -80.30543367529999)
10890,25,-80.30227031439999,POINT (25 -80.30227031439999)
10891,25,-80.30147824939999,POINT (25 -80.30147824939999)
10892,25,-80.30380646270001,POINT (25 -80.30380646270001)
10893,25,-80.3077874468,POINT (25 -80.30778744680001)
10894,25,-80.3024008724,POINT (25 -80.3024008724)
10895,25,-80.3027914365,POINT (25 -80.3027914365)
10896,25,-80.3075377294,POINT (25 -80.3075377294)
10897,25,-80.3030476929,POINT (25 -80.30304769289999)
10898,25,-80.30566789689999,POINT (25 -80.30566789689999)
10899,25,-80.3033803931,POINT (25 -80.3033803931)
10900,25,-80.3036864118,POINT (25 -80.3036864118)
10901,25,-80.3018635197,POINT (25 -80.30186351970001)
10902,25,-80.301511722,POINT (25 -80.301511722)
10903,25,-80.3032452429,POINT (25 -80.3032452429)
10904,25,-80.3035524039,POINT (25 -80.3035524039)
10905,25,-80.3026704063,POINT (25 -80.3026704063)
10906,25,-80.3016498726,POINT (25 -80.3016498726)
10907,25,-80.3004754557,POINT (25 -80.3004754557)
10908,25,-80.3027603534,POINT (25 -80.3027603534)
10909,25,-80.2959607538,POINT (25 -80.2959607538)
10910,25,-80.2947556814,POINT (25 -80.29475568140001)
10911,25,-80.2979330109,POINT (25 -80.2979330109)
10912,25,-80.2948561367,POINT (25 -80.29485613670001)
10913,25,-80.3042042686,POINT (25 -80.3042042686)
10914,25,-80.3008766448,POINT (25 -80.3008766448)
10915,25,-80.29955462619999,POINT (25 -80.29955462619999)
10916,25,-80.301637664,POINT (25 -80.301637664)
10917,25,-80.3000141229,POINT (25 -80.3000141229)
10918,25,-80.2981526306,POINT (25 -80.2981526306)
10919,25,-80.3028337011,POINT (25 -80.3028337011)
10920,25,-80.2997437312,POINT (25 -80.2997437312)
10921,25,-80.3042172981,POINT (25 -80.3042172981)
10922,25,-80.3016015463,POINT (25 -80.30160154630001)
10923,25,-80.3023130424,POINT (25 -80.3023130424)
10924,25,-80.3066349399,POINT (25 -80.30663493989999)
10925,25,-80.3073885674,POINT (25 -80.3073885674)
10926,25,-80.3059545964,POINT (25 -80.3059545964)
10927,25,-80.304524997,POINT (25 -80.304524997)
10928,25,-80.3080986393,POINT (25 -80.3080986393)
10929,25,-80.2977327382,POINT (25 -80.2977327382)
10930,25,-80.3085540743,POINT (25 -80.30855407430001)
10931,25,-80.2954305458,POINT (25 -80.2954305458)
10932,25,-80.2959231051,POINT (25 -80.2959231051)
10933,25,-80.3040999719,POINT (25 -80.3040999719)
10934,25,-80.2989358823,POINT (25 -80.2989358823)
10935,25,-80.3014839314,POINT (25 -80.3014839314)
10936,25,-80.3014839314,POINT (25 -80.3014839314)
10937,25,-80.3030607688,POINT (25 -80.30306076879999)
10938,25,-80.3037608649,POINT (25 -80.3037608649)
10939,25,-80.3001269144,POINT (25 -80.3001269144)
10940,25,-80.3066072567,POINT (25 -80.3066072567)
10941,25,-80.2994131137,POINT (25 -80.2994131137)
10942,25,-80.3053774444,POINT (25 -80.30537744439999)
10943,25,-80.303342302,POINT (25 -80.303342302)
10944,25,-80.3257283167,POINT (25 -80.32572831669999)
10945,25,-80.3132491862,POINT (25 -80.3132491862)
10946,25,-80.3147427168,POINT (25 -80.3147427168)
10947,25,-80.3143154062,POINT (25 -80.3143154062)
10948,25,-80.314273043,POINT (25 -80.314273043)
10949,25,-80.31570219529999,POINT (25 -80.31570219529999)
10950,25,-80.3093786924,POINT (25 -80.3093786924)
10951,25,-80.31009672479999,POINT (25 -80.31009672479999)
10952,25,-80.3089844026,POINT (25 -80.3089844026)
10953,25,-80.3190286383,POINT (25 -80.3190286383)
10954,25,-80.30902727979999,POINT (25 -80.30902727979999)
10955,25,-80.3094896779,POINT (25 -80.3094896779)
10956,25,-80.3081277617,POINT (25 -80.30812776170001)
10957,25,-80.3094807585,POINT (25 -80.3094807585)
10958,25,-80.3099883322,POINT (25 -80.30998833220001)
10959,25,-80.3255918306,POINT (25 -80.3255918306)
10960,25,-80.31030159069999,POINT (25 -80.31030159069999)
10961,25,-80.3096093035,POINT (25 -80.3096093035)
10962,25,-80.3133758307,POINT (25 -80.3133758307)
10963,25,-80.3142706502,POINT (25 -80.3142706502)
10964,25,-80.3221836808,POINT (25 -80.32218368079999)
10965,25,-80.325191334,POINT (25 -80.325191334)
10966,25,-80.3252434951,POINT (25 -80.3252434951)
10967,25,-80.3262325211,POINT (25 -80.3262325211)
10968,25,-80.3120120435,POINT (25 -80.3120120435)
10969,25,-80.3203091285,POINT (25 -80.3203091285)
10970,25,-80.32019071239999,POINT (25 -80.32019071239999)
10971,25,-80.31389573050001,POINT (25 -80.31389573050001)
10972,25,-80.33121506890001,POINT (25 -80.33121506890001)
10973,25,-80.3349398119,POINT (25 -80.3349398119)
10974,25,-80.3391304634,POINT (25 -80.3391304634)
10975,25,-80.3287358944,POINT (25 -80.3287358944)
10976,25,-80.3407058623,POINT (25 -80.3407058623)
10977,25,-80.3383939496,POINT (25 -80.3383939496)
10978,25,-80.32880630689999,POINT (25 -80.32880630689999)
10979,25,-80.3326933841,POINT (25 -80.3326933841)
10980,25,-80.3321960607,POINT (25 -80.3321960607)
10981,25,-80.33578092329999,POINT (25 -80.33578092329999)
10982,25,-80.3371138709,POINT (25 -80.3371138709)
10983,25,-80.337796123,POINT (25 -80.337796123)
10984,25,-80.3414439088,POINT (25 -80.3414439088)
10985,25,-80.3293260417,POINT (25 -80.3293260417)
10986,25,-80.333490129,POINT (25 -80.333490129)
10987,25,-80.33206174760001,POINT (25 -80.33206174760001)
10988,25,-80.3273061263,POINT (25 -80.3273061263)
10989,25,-80.3304179803,POINT (25 -80.3304179803)
10990,25,-80.3306528065,POINT (25 -80.3306528065)
10991,25,-80.3306528065,POINT (25 -80.3306528065)
10992,25,-80.3322507801,POINT (25 -80.3322507801)
10993,25,-80.3329258571,POINT (25 -80.33292585709999)
10994,25,-80.332921983,POINT (25 -80.33292198300001)
10995,25,-80.33516007600001,POINT (25 -80.33516007600001)
10996,25,-80.3411902271,POINT (25 -80.3411902271)
10997,25,-80.33555585149999,POINT (25 -80.33555585149999)
10998,25,-80.3363598188,POINT (25 -80.33635981880001)
